title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
3-комнатная квартира · 110 м² · 4/12 этаж,109 000 000〒,"Алмалинский р-н, Абая 165 — Тургут Озала",3-комнатная квартира,110 м²,4,12,Нет,Да
1-комнатная квартира · 41.5 м² · 7/12 этаж,52 000 000〒,"Алмалинский р-н, Сейфуллина — Ул,Макатаева",1-комнатная квартира,41.5 м²,7,12,Нет,Нет
4-комнатная квартира · 129.1 м² · 4/12 этаж,83 000 000〒,"Алмалинский р-н, Торекулова — САМАЯ НИЗКАЯ ЦЕНА!!!",4-комнатная квартира,129.1 м²,4,12,Нет,Да
4-комнатная квартира · 118.6 м² · 13/16 этаж,105 000 000〒,"Алмалинский р-н, Масанчи 23/2 — Гоголя",4-комнатная квартира,118.6 м²,13,16,Нет,Да
3-комнатная квартира · 72 м² · 7/9 этаж,51 000 000〒,"Алмалинский р-н, Тургут Озала 94",3-комнатная квартира,72 м²,7,9,Нет,Нет
3-комнатная квартира · 61 м² · 1/5 этаж,42 000 000〒,"Алмалинский р-н, мкр Тастак-3, Радостовца 13",3-комнатная квартира,61 м²,1,5,Нет,Нет
4-комнатная квартира · 117 м² · 13/14 этаж,145 000 000〒,"Алмалинский р-н, Манаса 109а — Абая уг. Манаса",4-комнатная квартира,117 м²,13,14,Нет,Да
2-комнатная квартира · 45 м² · 12/13 этаж,38 800 000〒,"Алмалинский р-н, Толе би 189/3 — Толе би Жарокова",2-комнатная квартира,45 м²,12,13,Нет,Да
3-комнатная квартира · 106 м² · 2/2 этаж,79 000 000〒,"Алмалинский р-н, Жамбыл 97 — Джамбула/Масанчи ,36 школа гимназия",3-комнатная квартира,106 м²,2,2,Нет,Нет
2-комнатная квартира · 38 м² · 6/12 этаж,36 500 000〒,"Алмалинский р-н, Муканова",2-комнатная квартира,38 м²,6,12,Нет,Да
3-комнатная квартира · 110 м² · 4/20 этаж,69 950 000〒,"Алмалинский р-н, Прокофьева 148",3-комнатная квартира,110 м²,4,20,Нет,Да
1-комнатная квартира · 40 м² · 9/9 этаж,28 800 000〒,"Алмалинский р-н, Розыбакиева 72 — Розыбакиева- Кабанбай батыра",1-комнатная квартира,40 м²,9,9,Нет,Нет
3-комнатная квартира · 71 м² · 6/12 этаж,66 900 000〒,"Алмалинский р-н, Торекулова 93",3-комнатная квартира,71 м²,6,12,Нет,Да
3-комнатная квартира · 58.6 м² · 5/5 этаж,32 000 000〒,"Алмалинский р-н, мкр Тастак-3 25 — По середине между Толе би и Ташкентской",3-комнатная квартира,58.6 м²,5,5,Нет,Нет
4-комнатная квартира · 101.1 м² · 5/5 этаж,77 000 000〒,"Алмалинский р-н, Амангельды 49 — Кабанбай батыра",4-комнатная квартира,101.1 м²,5,5,Нет,Нет
1-комнатная квартира · 38 м² · 1/4 этаж,32 000 000〒,"Алмалинский р-н, Аблайхана 7 — Тузова",1-комнатная квартира,38 м²,1,4,Нет,Нет
1-комнатная квартира · 40 м² · 5/9 этаж,32 000 000〒,"Алмалинский р-н, Толе би — Айтиева",1-комнатная квартира,40 м²,5,9,Нет,Нет
4-комнатная квартира · 155 м² · 3/10 этаж,106 000 000〒,"Алмалинский р-н, Умбетбаева Шевченко",4-комнатная квартира,155 м²,3,10,Нет,Нет
1-комнатная квартира · 40.2 м² · 2/4 этаж,36 000 000〒,"Алмалинский р-н, Абылай Хана — Маметовой",1-комнатная квартира,40.2 м²,2,4,Нет,Нет
2-комнатная квартира · 52 м² · 1/13 этаж,41 000 000〒,"Алмалинский р-н, Толе би 189/3 — Гагарина",2-комнатная квартира,52 м²,1,13,Нет,Да
1-комнатная квартира · 31 м² · 5/9 этаж,32 600 000〒,"Алмалинский р-н, Назарбаева 47",1-комнатная квартира,31 м²,5,9,Нет,Нет
2-комнатная квартира · 45 м² · 3/5 этаж,36 500 000〒,"Алмалинский р-н, Кабанбай батыр 216",2-комнатная квартира,45 м²,3,5,Нет,Нет
2-комнатная квартира · 53.8 м² · 4/5 этаж,47 500 000〒,"Алмалинский р-н, Толе би 113 — Шагабутдинова",2-комнатная квартира,53.8 м²,4,5,Нет,Нет
6-комнатная квартира · 260 м² · 7/7 этаж,180 000 000〒,"Алмалинский р-н, Панфилова 113",6-комнатная квартира,260 м²,7,7,Нет,Да
1-комнатная квартира · 40 м² · 1/3 этаж,66 000 000〒,"Алмалинский р-н, Шевченко 51 — проспект Назарбаева",1-комнатная квартира,40 м²,1,3,Нет,Нет
4-комнатная квартира · 100 м² · 5/8 этаж,76 900 000〒,"Алмалинский р-н, Гагарина 100 — Лучшее ПРЕДЛОЖЕНИЕ!!! НЕБОЛЬШОЙ ТОРГ!!!",4-комнатная квартира,100 м²,5,8,Нет,Нет
2-комнатная квартира · 80 м² · 5/9 этаж,62 000 000〒,"Алмалинский р-н, Чайковского 22а",2-комнатная квартира,80 м²,5,9,Нет,Нет
3-комнатная квартира · 73 м² · 4/9 этаж,60 000 000〒,"Алмалинский р-н, ЖибекЖолы — Квартира находится прям на Арбате.",3-комнатная квартира,73 м²,4,9,Нет,Нет
2-комнатная квартира · 64 м² · 7/10 этаж,56 000 000〒,"Алмалинский р-н, Айтиева 46",2-комнатная квартира,64 м²,7,10,Нет,Нет
2-комнатная квартира · 78 м² · 15/23 этаж,117 000 000〒,"Алмалинский р-н, Кабанбай батыра 87",2-комнатная квартира,78 м²,15,23,Нет,Да
3-комнатная квартира · 72.1 м² · 1/4 этаж,55 000 000〒,"Алмалинский р-н, Досмухамедова — Досмухамедова,уг.Казыбек Би",3-комнатная квартира,72.1 м²,1,4,Нет,Нет
2-комнатная квартира · 41 м² · 1/5 этаж,30 000 000〒,"Алмалинский р-н, ЖибекЖолы 125 — Наурызбай Батыра",2-комнатная квартира,41 м²,1,5,Нет,Нет
2-комнатная квартира · 65 м² · 7/17 этаж,63 500 000〒,"Алмалинский р-н, Толе би — Ауэзова",2-комнатная квартира,65 м²,7,17,Нет,Да
4-комнатная квартира · 170 м² · 5/12 этаж,130 000 000〒,"Алмалинский р-н, Варламова 33",4-комнатная квартира,170 м²,5,12,Нет,Да
3-комнатная квартира · 88 м² · 3/3 этаж,75 000 000〒,"Алмалинский р-н, Желтоксан 75 — Гоголя",3-комнатная квартира,88 м²,3,3,Нет,Нет
3-комнатная квартира · 91 м² · 13/13 этаж,75 000 000〒,"Алмалинский р-н, Муратбаева 14 — Макатаева",3-комнатная квартира,91 м²,13,13,Нет,Да
3-комнатная квартира · 88.4 м² · 5/15 этаж,65 000 000〒,"Алмалинский р-н, Масанчи 23/4",3-комнатная квартира,88.4 м²,5,15,Нет,Да
3-комнатная квартира · 77 м² · 8/13 этаж,59 500 000〒,"Алмалинский р-н, Макатаева 131 — Муратбаева",3-комнатная квартира,77 м²,8,13,Нет,Да
2-комнатная квартира · 90 м² · 19/19 этаж,42 000 000〒,"Алмалинский р-н, Шевченко",2-комнатная квартира,90 м²,19,19,Нет,Нет
3-комнатная квартира · 58.3 м² · 1/5 этаж,40 000 008〒,"Алмалинский р-н, Чайковского 21/1 — Ул.Чайковского, уг.ул.Торекулова",3-комнатная квартира,58.3 м²,1,5,Нет,Нет
3-комнатная квартира · 90 м² · 5/12 этаж,66 500 000〒,"Алмалинский р-н, Толе би 189/3",3-комнатная квартира,90 м²,5,12,Нет,Да
3-комнатная квартира · 115.3 м² · 4/6 этаж,110 000 000〒,"Алмалинский р-н, Жамбыла 75 — Чайковского",3-комнатная квартира,115.3 м²,4,6,Нет,Нет
3-комнатная квартира · 65 м² · 2/4 этаж,44 000 000〒,"Алмалинский р-н, Карасай батыра 90/92 — Байтурсынова",3-комнатная квартира,65 м²,2,4,Нет,Нет
1-комнатная квартира · 45 м² · 10/12 этаж,40 900 000〒,"Алмалинский р-н, Торекулова 95",1-комнатная квартира,45 м²,10,12,Нет,Да
2-комнатная квартира · 48 м² · 3 этаж,53 000 007〒,"Алмалинский р-н, Аблайхана 74 — Гоголя",2-комнатная квартира,48 м²,,,Нет,Нет
3-комнатная квартира · 91 м² · 7/12 этаж,92 000 000〒,"Алмалинский р-н, Кабанбай Батыра 223/161 — Байзакова",3-комнатная квартира,91 м²,7,12,Нет,Да
2-комнатная квартира · 46 м² · 6/12 этаж,45 000 000〒,"Алмалинский р-н, Сейфуллина 469а​ — Я хозяин",2-комнатная квартира,46 м²,6,12,Нет,Да
3-комнатная квартира · 84 м² · 8/12 этаж,59 000 000〒,"Алмалинский р-н, Муканова 159",3-комнатная квартира,84 м²,8,12,Нет,Да
2-комнатная квартира · 53.6 м² · 13/16 этаж,48 500 000〒,"Алмалинский р-н, Райымбека 206/12 — Райымбека Ауезова",2-комнатная квартира,53.6 м²,13,16,Нет,Да
1-комнатная квартира · 46 м² · 20/21 этаж,42 900 000〒,"Алмалинский р-н, Варламова 27а — проспект Абая/уг.ул.Тлендиева",1-комнатная квартира,46 м²,20,21,Нет,Да
3-комнатная квартира · 60 м² · 5/5 этаж,36 200 000〒,"Алмалинский р-н, мкр Тастак-2",3-комнатная квартира,60 м²,5,5,Нет,Нет
3-комнатная квартира · 62 м² · 3/4 этаж,39 500 000〒,"Алмалинский р-н, Казбек би 189 — Нурмакова",3-комнатная квартира,62 м²,3,4,Нет,Нет
3-комнатная квартира · 94 м² · 11/13 этаж,101 000 000〒,"Алмалинский р-н, Ади Шарипова 145 — Курмангазы-шарипова",3-комнатная квартира,94 м²,11,13,Нет,Да
2-комнатная квартира · 70 м² · 7/16 этаж,63 000 000〒,"Алмалинский р-н, Масанчи",2-комнатная квартира,70 м²,7,16,Нет,Да
1-комнатная квартира · 31 м² · 10/12 этаж,34 000 000〒,"Алмалинский р-н, Райымбека — По Ауэзова -между Гоголя и Райымбека",1-комнатная квартира,31 м²,10,12,Нет,Да
1-комнатная квартира · 30 м² · 9/12 этаж,32 500 000〒,"Алмалинский р-н, Шевченко 85 — Сейфуллина Шевченко",1-комнатная квартира,30 м²,9,12,Нет,Да
2-комнатная квартира · 51 м² · 5/5 этаж,40 000 000〒,"Алмалинский р-н, мкр Тастак-2",2-комнатная квартира,51 м²,5,5,Нет,Нет
2-комнатная квартира · 78.2 м² · 7/13 этаж,60 000 000〒,"Алмалинский р-н, Макатаева 127/11 — Муратбаева",2-комнатная квартира,78.2 м²,7,13,Нет,Да
3-комнатная квартира · 70 м² · 4/8 этаж,55 000 000〒,"Алмалинский р-н, Назарбаева 77 — Арбат",3-комнатная квартира,70 м²,4,8,Нет,Нет
3-комнатная квартира · 90.2 м² · 10/13 этаж,65 000 000〒,"Алмалинский р-н, Муратбаева",3-комнатная квартира,90.2 м²,10,13,Нет,Да
2-комнатная квартира · 47.9 м² · 3/4 этаж,39 500 000〒,"Алмалинский р-н, Нурмакова 65",2-комнатная квартира,47.9 м²,3,4,Нет,Нет
2-комнатная квартира · 54 м² · 3/4 этаж,39 500 000〒,"Алмалинский р-н, Ади шарипова 32 — Казыбек би",2-комнатная квартира,54 м²,3,4,Нет,Нет
1-комнатная квартира · 30.3 м² · 4/5 этаж,27 000 000〒,"Алмалинский р-н, Катаева 98 — Абая-Розыбакиева",1-комнатная квартира,30.3 м²,4,5,Нет,Нет
1-комнатная квартира · 31 м² · 1/4 этаж,27 500 000〒,"Алмалинский р-н, Казыбекби 124 — Толеби-Шагабутдинова",1-комнатная квартира,31 м²,1,4,Нет,Нет
1-комнатная квартира · 32.32 м² · 9/12 этаж,37 000 000〒,"Алмалинский р-н, Сейфуллина 416 — Макатаева",1-комнатная квартира,32.32 м²,9,12,Нет,Да
2-комнатная квартира · 70 м² · 13/13 этаж,51 000 000〒,"Алмалинский р-н, Кабанбай батыра 252",2-комнатная квартира,70 м²,13,13,Нет,Да
2-комнатная квартира · 55 м² · 10/10 этаж,65 000 000〒,"Алмалинский р-н, Шевченко 94 — Мауленова",2-комнатная квартира,55 м²,10,10,Нет,Да
2-комнатная квартира · 52 м² · 3/8 этаж,40 000 000〒,"Алмалинский р-н, Гагарина 100 — Дом находится  Гагарина ниже Абая по Гагарина военторг. кирпичный дом",2-комнатная квартира,52 м²,3,8,Нет,Нет
4-комнатная квартира · 66.9 м² · 4/4 этаж,40 000 000〒,"Алмалинский р-н, Ауэзова 8 — Гоголя",4-комнатная квартира,66.9 м²,4,4,Нет,Нет
3-комнатная квартира · 116 м² · 7/13 этаж,69 900 000〒,"Алмалинский р-н, Толе би 273а — Озеро Сайран",3-комнатная квартира,116 м²,7,13,Нет,Да
2-комнатная квартира · 56 м² · 4/9 этаж,37 000 000〒,"Алмалинский р-н, Туркибаева 63 — ТОЛЕ-БИ",2-комнатная квартира,56 м²,4,9,Нет,Нет
2-комнатная квартира · 54 м² · 21/21 этаж,34 500 000〒,"Алмалинский р-н, Толе би 286/1, 286/3, 286/5, 286/6, 286/8",2-комнатная квартира,54 м²,21,21,Нет,Нет
2-комнатная квартира · 66 м² · 12/12 этаж,37 000 000〒,"Алмалинский р-н, Толе би",2-комнатная квартира,66 м²,12,12,Нет,Да
1-комнатная квартира · 30 м² · 2/2 этаж,26 500 000〒,"Алмалинский р-н, Жамбыла 182 — Манаса",1-комнатная квартира,30 м²,2,2,Нет,Нет
